candidate_id,feature_set,model,n_features,config,overall_cv_cindex,tnbc_cv_cindex,valid_tnbc_folds,composite_cv_cindex,fold_cindexes,fold_tnbc_cindexes
hallmark50__Gradient_Boosted_Survival__95165011,hallmark50,Gradient_Boosted_Survival,52,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.6137497399979233,0.4441584967320261,4,0.5289541183649746,"[0.638728323699422, 0.6482035928143712, 0.599713055954089, 0.5385852090032154, 0.6435185185185185]","[0.25, NaN, 0.2222222222222222, 0.5294117647058824, 0.775]"
seven_receptor_interactions__Elastic_Net_Cox__65419333,seven_receptor_interactions,Elastic_Net_Cox,23,"{""alpha"": 0.1, ""l1_ratio"": 0.5, ""tnbc_weight"": 1}",0.5868638564999298,0.47066993464052287,4,0.5287668955702263,"[0.6416184971098265, 0.5748502994011976, 0.599713055954089, 0.6366559485530546, 0.48148148148148145]","[0.5, NaN, 0.4444444444444444, 0.5882352941176471, 0.35]"
seven_receptor_interactions__Random_Survival_Forest__27565999,seven_receptor_interactions,Random_Survival_Forest,23,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5825110744201634,0.4748366013071896,4,0.5286738378636765,"[0.6127167630057804, 0.5988023952095808, 0.6255380200860832, 0.5739549839228296, 0.5015432098765432]","[0.08333333333333333, NaN, 0.7777777777777778, 0.5882352941176471, 0.45]"
seven_receptor_interactions__Random_Survival_Forest__28233518,seven_receptor_interactions,Random_Survival_Forest,23,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5825110744201634,0.4748366013071896,4,0.5286738378636765,"[0.6127167630057804, 0.5988023952095808, 0.6255380200860832, 0.5739549839228296, 0.5015432098765432]","[0.08333333333333333, NaN, 0.7777777777777778, 0.5882352941176471, 0.45]"
seven__Elastic_Net_Cox__54672886,seven,Elastic_Net_Cox,9,"{""alpha"": 0.001, ""l1_ratio"": 0.5, ""tnbc_weight"": 1}",0.6004294895785585,0.45678104575163403,4,0.5286052676650963,"[0.6069364161849711, 0.5553892215568862, 0.5853658536585366, 0.6495176848874598, 0.6049382716049383]","[0.25, NaN, 0.3888888888888889, 0.5882352941176471, 0.6]"
component7_interactions__Elastic_Net_Cox__14445361,component7_interactions,Elastic_Net_Cox,43,"{""alpha"": 0.01, ""l1_ratio"": 0.5, ""tnbc_weight"": 1}",0.6162343101753116,0.4406862745098039,4,0.5284602923425578,"[0.5924855491329479, 0.5973053892215568, 0.6542324246771879, 0.5643086816720257, 0.6728395061728395]","[0.25, NaN, 0.3333333333333333, 0.5294117647058824, 0.65]"
seven__Random_Survival_Forest__28233518,seven,Random_Survival_Forest,9,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5770040805534993,0.47957516339869277,4,0.528289621976096,"[0.6271676300578035, 0.6077844311377245, 0.599713055954089, 0.5627009646302251, 0.4876543209876543]","[0.16666666666666666, NaN, 0.7222222222222222, 0.5294117647058824, 0.5]"
seven__Random_Survival_Forest__27565999,seven,Random_Survival_Forest,9,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5770040805534993,0.47957516339869277,4,0.528289621976096,"[0.6271676300578035, 0.6077844311377245, 0.599713055954089, 0.5627009646302251, 0.4876543209876543]","[0.16666666666666666, NaN, 0.7222222222222222, 0.5294117647058824, 0.5]"
component7_interactions__Gradient_Boosted_Survival__29530055,component7_interactions,Gradient_Boosted_Survival,43,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.5780624103231461,0.4783088235294118,4,0.528185616926279,"[0.5491329479768786, 0.5374251497005988, 0.6097560975609756, 0.5273311897106109, 0.6666666666666666]","[0.25, NaN, 0.5, 0.5882352941176471, 0.575]"
hallmark50_interactions__Random_Survival_Forest__98373082,hallmark50_interactions,Random_Survival_Forest,57,"{""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.6043138534172343,0.45155228758169935,4,0.5279330704994668,"[0.661849710982659, 0.5898203592814372, 0.6025824964131994, 0.5546623794212219, 0.6126543209876543]","[0.25, NaN, 0.4444444444444444, 0.4117647058823529, 0.7]"
hallmark50_interactions__Elastic_Net_Cox__93224128,hallmark50_interactions,Elastic_Net_Cox,57,"{""alpha"": 0.01, ""l1_ratio"": 0.1, ""tnbc_weight"": 4}",0.6113056647230514,0.44440359477124186,4,0.5278546297471466,"[0.5679190751445087, 0.6047904191616766, 0.697274031563845, 0.572347266881029, 0.6141975308641975]","[0.16666666666666666, NaN, 0.3888888888888889, 0.6470588235294118, 0.575]"
seven__Cox_PH__27132023,seven,Cox_PH,9,"{""penalizer"": 0.01, ""tnbc_weight"": 1}",0.599861779718571,0.45457516339869275,4,0.5272184715586319,"[0.6083815028901735, 0.5553892215568862, 0.5824964131994261, 0.6527331189710611, 0.6003086419753086]","[0.25, NaN, 0.3888888888888889, 0.5294117647058824, 0.65]"
component7_interactions__Gradient_Boosted_Survival__40033950,component7_interactions,Gradient_Boosted_Survival,43,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.6053549690912263,0.44820261437908493,4,0.5267787917351556,"[0.5910404624277457, 0.5958083832335329, 0.648493543758967, 0.5787781350482315, 0.6126543209876543]","[0.3333333333333333, NaN, 0.3888888888888889, 0.47058823529411764, 0.6]"
seven__Gradient_Boosted_Survival__57812431,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.5960382821230604,0.4572303921568627,4,0.5266343371399616,"[0.611271676300578, 0.5808383233532934, 0.6470588235294118, 0.5916398713826366, 0.5493827160493827]","[0.16666666666666666, NaN, 0.6666666666666666, 0.47058823529411764, 0.525]"
hallmark50_interactions__Cox_PH__38277093,hallmark50_interactions,Cox_PH,57,"{""penalizer"": 0.01, ""tnbc_weight"": 4}",0.6083474182856918,0.44440359477124186,4,0.5263755065284669,"[0.5606936416184971, 0.6062874251497006, 0.6929698708751794, 0.5691318327974276, 0.6126543209876543]","[0.16666666666666666, NaN, 0.3888888888888889, 0.6470588235294118, 0.575]"
component7_interactions__Random_Survival_Forest__19256622,component7_interactions,Random_Survival_Forest,43,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5984040918615686,0.4543300653594772,4,0.5263670786105229,"[0.6040462427745664, 0.5733532934131736, 0.6413199426111909, 0.5884244372990354, 0.5848765432098766]","[0.25, NaN, 0.5555555555555556, 0.4117647058823529, 0.6]"
component7_interactions__Gradient_Boosted_Survival__57812431,component7_interactions,Gradient_Boosted_Survival,43,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.6153819954429386,0.43651960784313726,4,0.5259508016430379,"[0.6040462427745664, 0.5988023952095808, 0.6614060258249641, 0.6077170418006431, 0.6049382716049383]","[0.16666666666666666, NaN, 0.5, 0.5294117647058824, 0.55]"
seven__Gradient_Boosted_Survival__35443320,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.5943035775423573,0.4572303921568627,4,0.52576698484961,"[0.5924855491329479, 0.5748502994011976, 0.6441893830703013, 0.6028938906752411, 0.5570987654320988]","[0.3333333333333333, NaN, 0.5, 0.47058823529411764, 0.525]"
component7_interactions__Elastic_Net_Cox__65419333,component7_interactions,Elastic_Net_Cox,43,"{""alpha"": 0.1, ""l1_ratio"": 0.5, ""tnbc_weight"": 1}",0.6275493784048394,0.42332516339869275,4,0.5254372709017661,"[0.6127167630057804, 0.5763473053892215, 0.6542324246771879, 0.6463022508038585, 0.6481481481481481]","[0.25, NaN, 0.3888888888888889, 0.5294117647058824, 0.525]"
hallmark50_interactions__Cox_PH__39129403,hallmark50_interactions,Cox_PH,57,"{""penalizer"": 1.0, ""tnbc_weight"": 1}",0.6293858778155028,0.42111928104575164,4,0.5252525794306272,"[0.6459537572254336, 0.592814371257485, 0.7044476327116213, 0.5771704180064309, 0.6265432098765432]","[0.25, NaN, 0.3888888888888889, 0.47058823529411764, 0.575]"
component7_interactions__Elastic_Net_Cox__58147672,component7_interactions,Elastic_Net_Cox,43,"{""alpha"": 0.1, ""l1_ratio"": 0.1, ""tnbc_weight"": 4}",0.609400839512239,0.4406862745098039,4,0.5250435570110215,"[0.6069364161849711, 0.5523952095808383, 0.6829268292682927, 0.6028938906752411, 0.6018518518518519]","[0.3333333333333333, NaN, 0.5, 0.5294117647058824, 0.4]"
seven_interactions__Elastic_Net_Cox__6417078,seven_interactions,Elastic_Net_Cox,14,"{""alpha"": 0.1, ""l1_ratio"": 0.5, ""tnbc_weight"": 4}",0.5680420569851127,0.48153594771241826,4,0.5247890023487655,"[0.6358381502890174, 0.5419161676646707, 0.6255380200860832, 0.5739549839228296, 0.46296296296296297]","[0.5, NaN, 0.5555555555555556, 0.47058823529411764, 0.4]"
seven_receptor_interactions__Elastic_Net_Cox__93224128,seven_receptor_interactions,Elastic_Net_Cox,23,"{""alpha"": 0.01, ""l1_ratio"": 0.1, ""tnbc_weight"": 4}",0.5618713427613324,0.48770424836601306,4,0.5247877955636727,"[0.6098265895953757, 0.49550898203592814, 0.599713055954089, 0.5996784565916399, 0.5046296296296297]","[0.4166666666666667, NaN, 0.4444444444444444, 0.7647058823529411, 0.325]"
seven_receptor_interactions__Random_Survival_Forest__19256622,seven_receptor_interactions,Random_Survival_Forest,23,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5969888757997598,0.45236928104575164,4,0.5246790784227557,"[0.6372832369942196, 0.6062874251497006, 0.6269727403156384, 0.5819935691318328, 0.5324074074074074]","[0.3333333333333333, NaN, 0.5555555555555556, 0.47058823529411764, 0.45]"
hallmark50__Elastic_Net_Cox__17352359,hallmark50,Elastic_Net_Cox,52,"{""alpha"": 0.1, ""l1_ratio"": 0.1, ""tnbc_weight"": 2}",0.6346797519409849,0.4145424836601307,4,0.5246111178005578,"[0.6213872832369942, 0.6062874251497006, 0.7144906743185079, 0.5707395498392283, 0.6604938271604939]","[0.25, NaN, 0.1111111111111111, 0.6470588235294118, 0.65]"
component7_interactions__Elastic_Net_Cox__79294750,component7_interactions,Elastic_Net_Cox,43,"{""alpha"": 0.1, ""l1_ratio"": 0.5, ""tnbc_weight"": 2}",0.6173544701072783,0.4309640522875817,4,0.52415926119743,"[0.6358381502890174, 0.5673652694610778, 0.6513629842180775, 0.6334405144694534, 0.5987654320987654]","[0.25, NaN, 0.4444444444444444, 0.5294117647058824, 0.5]"
seven_receptor_interactions__Cox_PH__38277093,seven_receptor_interactions,Cox_PH,23,"{""penalizer"": 0.01, ""tnbc_weight"": 4}",0.5603173637813379,0.48770424836601306,4,0.5240108060736755,"[0.6054913294797688, 0.49700598802395207, 0.6011477761836442, 0.594855305466238, 0.5030864197530864]","[0.4166666666666667, NaN, 0.4444444444444444, 0.7647058823529411, 0.325]"
seven_receptor_interactions__Random_Survival_Forest__9087612,seven_receptor_interactions,Random_Survival_Forest,23,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 1}",0.5882593948892423,0.45931372549019606,4,0.5237865601897191,"[0.611271676300578, 0.6107784431137725, 0.6355810616929699, 0.5852090032154341, 0.4984567901234568]","[0.08333333333333333, NaN, 0.8333333333333334, 0.47058823529411764, 0.45]"
seven__Gradient_Boosted_Survival__86308654,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.563800438068187,0.4834967320261438,4,0.5236485850471654,"[0.5404624277456648, 0.48952095808383234, 0.6040172166427547, 0.572347266881029, 0.6126543209876543]","[0.25, NaN, 0.7222222222222222, 0.4117647058823529, 0.55]"
hallmark50__Gradient_Boosted_Survival__25159726,hallmark50,Gradient_Boosted_Survival,52,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.6099425698768159,0.4372140522875817,4,0.5235783110821988,"[0.638728323699422, 0.6511976047904192, 0.5509325681492109, 0.5514469453376206, 0.6574074074074074]","[0.16666666666666666, NaN, 0.2777777777777778, 0.5294117647058824, 0.775]"
seven__Gradient_Boosted_Survival__14255483,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.1, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.5902187502487412,0.4565359477124183,4,0.5233773489805797,"[0.5802023121387283, 0.5785928143712575, 0.6406025824964132, 0.5884244372990354, 0.5632716049382716]","[0.25, NaN, 0.5555555555555556, 0.47058823529411764, 0.55]"
hallmark50_interactions__Random_Survival_Forest__61682276,hallmark50_interactions,Random_Survival_Forest,57,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.5873492294461715,0.4591911764705882,4,0.5232702029583799,"[0.6604046242774566, 0.5778443113772455, 0.5868005738880918, 0.5530546623794212, 0.558641975308642]","[0.25, NaN, 0.5, 0.4117647058823529, 0.675]"
component7_interactions__Gradient_Boosted_Survival__35443320,component7_interactions,Gradient_Boosted_Survival,43,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.6129439036802447,0.4334967320261438,4,0.5232203178531942,"[0.5997109826589595, 0.5793413173652695, 0.6499282639885222, 0.6061093247588425, 0.6296296296296297]","[0.16666666666666666, NaN, 0.5555555555555556, 0.4117647058823529, 0.6]"
hallmark50__Gradient_Boosted_Survival__35238210,hallmark50,Gradient_Boosted_Survival,52,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.6244414260070059,0.4211192810457516,4,0.5227803535263787,"[0.6734104046242775, 0.6392215568862275, 0.5796269727403156, 0.5771704180064309, 0.6527777777777778]","[0.16666666666666666, NaN, 0.2222222222222222, 0.47058823529411764, 0.825]"
hallmark50__Cox_PH__90172333,hallmark50,Cox_PH,52,"{""penalizer"": 0.1, ""tnbc_weight"": 4}",0.6279263013196857,0.41744281045751636,4,0.5226845558886011,"[0.6098265895953757, 0.592814371257485, 0.7245337159253945, 0.5643086816720257, 0.6481481481481481]","[0.16666666666666666, NaN, 0.2222222222222222, 0.7058823529411765, 0.575]"
hallmark50__Gradient_Boosted_Survival__64567194,hallmark50,Gradient_Boosted_Survival,52,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.6089369075413067,0.435702614379085,4,0.5223197609601958,"[0.638728323699422, 0.6452095808383234, 0.5552367288378766, 0.545016077170418, 0.6604938271604939]","[0.25, NaN, 0.2222222222222222, 0.47058823529411764, 0.8]"
hallmark50_interactions__Elastic_Net_Cox__37789696,hallmark50_interactions,Elastic_Net_Cox,57,"{""alpha"": 0.001, ""l1_ratio"": 0.1, ""tnbc_weight"": 2}",0.5959917083202615,0.44832516339869277,4,0.5221584358594771,"[0.5404624277456648, 0.6167664670658682, 0.6743185078909613, 0.545016077170418, 0.6033950617283951]","[0.25, NaN, 0.3888888888888889, 0.5294117647058824, 0.625]"
hallmark50_interactions__Elastic_Net_Cox__84631173,hallmark50_interactions,Elastic_Net_Cox,57,"{""alpha"": 0.001, ""l1_ratio"": 0.5, ""tnbc_weight"": 2}",0.5944582841908039,0.44832516339869277,4,0.5213917237947483,"[0.5375722543352601, 0.6152694610778443, 0.6743185078909613, 0.5401929260450161, 0.6049382716049383]","[0.25, NaN, 0.3888888888888889, 0.5294117647058824, 0.625]"
seven__Gradient_Boosted_Survival__49529126,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.5868352416174829,0.455718954248366,4,0.5212770979329244,"[0.5953757225433526, 0.5688622754491018, 0.6327116212338594, 0.5739549839228296, 0.5632716049382716]","[0.25, NaN, 0.6111111111111112, 0.4117647058823529, 0.55]"
hallmark50_interactions__Cox_PH__84838888,hallmark50_interactions,Cox_PH,57,"{""penalizer"": 1.0, ""tnbc_weight"": 2}",0.6193097492722544,0.4219362745098039,4,0.5206230118910291,"[0.6329479768786127, 0.5748502994011976, 0.6958393113342898, 0.5771704180064309, 0.6157407407407407]","[0.25, NaN, 0.3333333333333333, 0.5294117647058824, 0.575]"
component7_interactions__Cox_PH__27132023,component7_interactions,Cox_PH,43,"{""penalizer"": 0.01, ""tnbc_weight"": 1}",0.6140585141578294,0.42679738562091507,4,0.5204279498893722,"[0.588150289017341, 0.5838323353293413, 0.648493543758967, 0.572347266881029, 0.6774691358024691]","[0.25, NaN, 0.2777777777777778, 0.5294117647058824, 0.65]"
component7_interactions__Elastic_Net_Cox__26715411,component7_interactions,Elastic_Net_Cox,43,"{""alpha"": 0.01, ""l1_ratio"": 0.1, ""tnbc_weight"": 1}",0.6140249040461201,0.42679738562091507,4,0.5204111448335176,"[0.5852601156069365, 0.5823353293413174, 0.6513629842180775, 0.567524115755627, 0.683641975308642]","[0.25, NaN, 0.2777777777777778, 0.5294117647058824, 0.65]"
seven__Elastic_Net_Cox__84631173,seven,Elastic_Net_Cox,9,"{""alpha"": 0.001, ""l1_ratio"": 0.5, ""tnbc_weight"": 2}",0.5891036253492021,0.450531045751634,4,0.5198173355504181,"[0.596820809248555, 0.5359281437125748, 0.5868005738880918, 0.6318327974276527, 0.5941358024691358]","[0.25, NaN, 0.3888888888888889, 0.5882352941176471, 0.575]"
seven__Elastic_Net_Cox__65419333,seven,Elastic_Net_Cox,9,"{""alpha"": 0.1, ""l1_ratio"": 0.5, ""tnbc_weight"": 1}",0.5818183491170653,0.4578022875816994,4,0.5198103183493823,"[0.6242774566473989, 0.5673652694610778, 0.5480631276901005, 0.6446945337620579, 0.5246913580246914]","[0.4166666666666667, NaN, 0.2777777777777778, 0.4117647058823529, 0.725]"
seven__Elastic_Net_Cox__37789696,seven,Elastic_Net_Cox,9,"{""alpha"": 0.001, ""l1_ratio"": 0.1, ""tnbc_weight"": 2}",0.5887624573065737,0.450531045751634,4,0.5196467515291039,"[0.5982658959537572, 0.5359281437125748, 0.5868005738880918, 0.6302250803858521, 0.5925925925925926]","[0.25, NaN, 0.3888888888888889, 0.5882352941176471, 0.575]"
seven_interactions__Cox_PH__76567228,seven_interactions,Cox_PH,14,"{""penalizer"": 1.0, ""tnbc_weight"": 4}",0.5798439020837076,0.45943627450980395,4,0.5196400882967558,"[0.6242774566473989, 0.5508982035928144, 0.6011477761836442, 0.639871382636656, 0.48302469135802467]","[0.3333333333333333, NaN, 0.5, 0.5294117647058824, 0.475]"
seven_interactions__Random_Survival_Forest__32209571,seven_interactions,Random_Survival_Forest,14,"{""max_depth"": 4, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300, ""tnbc_weight"": 2}",0.591921538641673,0.4470588235294118,4,0.5194901810855423,"[0.6445086705202312, 0.5868263473053892, 0.6140602582496413, 0.6157556270096463, 0.4984567901234568]","[0.25, NaN, 0.5, 0.5882352941176471, 0.45]"
component7_interactions__Elastic_Net_Cox__38642087,component7_interactions,Elastic_Net_Cox,43,"{""alpha"": 0.01, ""l1_ratio"": 0.1, ""tnbc_weight"": 2}",0.6021192913861673,0.43664215686274505,4,0.5193807241244561,"[0.5867052023121387, 0.5568862275449101, 0.6398852223816356, 0.5836012861736335, 0.6435185185185185]","[0.25, NaN, 0.3333333333333333, 0.5882352941176471, 0.575]"
hallmark50_interactions__Elastic_Net_Cox__58147672,hallmark50_interactions,Elastic_Net_Cox,57,"{""alpha"": 0.1, ""l1_ratio"": 0.1, ""tnbc_weight"": 4}",0.6289545109187366,0.40980392156862744,4,0.519379216243682,"[0.615606936416185, 0.5988023952095808, 0.7288378766140603, 0.5610932475884244, 0.6404320987654321]","[0.16666666666666666, NaN, 0.16666666666666666, 0.7058823529411765, 0.6]"
seven_interactions__Gradient_Boosted_Survival__4197476,seven_interactions,Gradient_Boosted_Survival,14,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.6010771576894123,0.4376633986928104,4,0.5193702781911114,"[0.6322254335260116, 0.6137724550898204, 0.6571018651362984, 0.6262057877813505, 0.47608024691358025]","[0.3333333333333333, NaN, 0.5555555555555556, 0.4117647058823529, 0.45]"
hallmark50__Gradient_Boosted_Survival__86308654,hallmark50,Gradient_Boosted_Survival,52,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 1}",0.6168041816856176,0.4219362745098039,4,0.5193702280977107,"[0.6170520231213873, 0.6526946107784432, 0.5480631276901005, 0.5578778135048231, 0.7083333333333334]","[0.16666666666666666, NaN, 0.16666666666666666, 0.5294117647058824, 0.825]"
seven__Elastic_Net_Cox__20395420,seven,Elastic_Net_Cox,9,"{""alpha"": 0.1, ""l1_ratio"": 0.1, ""tnbc_weight"": 1}",0.592480176352524,0.44599673202614376,4,0.5192384541893339,"[0.6257225433526011, 0.5404191616766467, 0.5738880918220947, 0.657556270096463, 0.5648148148148148]","[0.3333333333333333, NaN, 0.3888888888888889, 0.4117647058823529, 0.65]"
seven_receptor_interactions__Elastic_Net_Cox__14445361,seven_receptor_interactions,Elastic_Net_Cox,23,"{""alpha"": 0.01, ""l1_ratio"": 0.5, ""tnbc_weight"": 1}",0.5791394506632261,0.45816993464052286,4,0.5186546926518745,"[0.634393063583815, 0.5404191616766467, 0.6054519368723099, 0.6077170418006431, 0.5077160493827161]","[0.5, NaN, 0.4444444444444444, 0.5882352941176471, 0.3]"
component7_interactions__Cox_PH__90172333,component7_interactions,Cox_PH,43,"{""penalizer"": 0.1, ""tnbc_weight"": 4}",0.6105849839886996,0.4261029411764706,4,0.5183439625825851,"[0.5997109826589595, 0.5523952095808383, 0.6757532281205165, 0.6093247588424437, 0.6157407407407407]","[0.25, NaN, 0.5, 0.5294117647058824, 0.425]"
seven__Gradient_Boosted_Survival__76801816,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.575128265437437,0.46139705882352944,4,0.5182626621304832,"[0.5708092485549133, 0.5598802395209581, 0.6068866571018652, 0.594855305466238, 0.5432098765432098]","[0.5, NaN, 0.5, 0.47058823529411764, 0.375]"
seven__Gradient_Boosted_Survival__66835057,seven,Gradient_Boosted_Survival,9,"{""learning_rate"": 0.03, ""max_depth"": 2, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 2}",0.5997671705995771,0.4363970588235294,4,0.5180821147115533,"[0.6228323699421965, 0.5868263473053892, 0.624103299856528, 0.6141479099678456, 0.5509259259259259]","[0.25, NaN, 0.5, 0.47058823529411764, 0.525]"
component7_interactions__Cox_PH__54196726,component7_interactions,Cox_PH,43,"{""penalizer"": 0.01, ""tnbc_weight"": 2}",0.6046099827764564,0.4305147058823529,4,0.5175623443294046,"[0.5867052023121387, 0.5553892215568862, 0.6441893830703013, 0.5932475884244373, 0.6435185185185185]","[0.16666666666666666, NaN, 0.3333333333333333, 0.6470588235294118, 0.575]"
seven_receptor_interactions__Elastic_Net_Cox__79776035,seven_receptor_interactions,Elastic_Net_Cox,23,"{""alpha"": 0.001, ""l1_ratio"": 0.5, ""tnbc_weight"": 4}",0.5534773978062477,0.4814542483660131,4,0.5174658230861304,"[0.5953757225433526, 0.48502994011976047, 0.599713055954089, 0.5980707395498392, 0.48919753086419754]","[0.4166666666666667, NaN, 0.4444444444444444, 0.7647058823529411, 0.3]"
hallmark50__Elastic_Net_Cox__93224128,hallmark50,Elastic_Net_Cox,52,"{""alpha"": 0.01, ""l1_ratio"": 0.1, ""tnbc_weight"": 4}",0.6175708829110644,0.4173202614379085,4,0.5174455721744865,"[0.5708092485549133, 0.624251497005988, 0.7044476327116213, 0.5787781350482315, 0.6095679012345679]","[0.08333333333333333, NaN, 0.3888888888888889, 0.6470588235294118, 0.55]"
hallmark50__Gradient_Boosted_Survival__29530055,hallmark50,Gradient_Boosted_Survival,52,"{""learning_rate"": 0.1, ""max_depth"": 2, ""n_estimators"": 300, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.6113872680436516,0.42344771241830065,4,0.5174174902309762,"[0.6459537572254336, 0.6452095808383234, 0.5652797704447633, 0.5353697749196141, 0.6651234567901234]","[0.08333333333333333, NaN, 0.2222222222222222, 0.5882352941176471, 0.8]"
hallmark50__DeepSurv__33872510,hallmark50,DeepSurv,52,"{""dropout"": 0.2, ""epochs"": 150, ""hidden_dims"": [128, 64], ""lr"": 0.0005, ""patience"": 20, ""tnbc_weight"": 2, ""weight_decay"": 0.0001}",0.6061528321928222,0.42818627450980395,4,0.5171695533513131,"[0.6430635838150289, 0.561377245508982, 0.6556671449067432, 0.522508038585209, 0.6481481481481481]","[0.25, NaN, 0.3333333333333333, 0.5294117647058824, 0.6]"
hallmark50_interactions__Cox_PH__76567228,hallmark50_interactions,Cox_PH,57,"{""penalizer"": 1.0, ""tnbc_weight"": 4}",0.6082350066318722,0.42553104575163403,4,0.5168830261917532,"[0.6127167630057804, 0.561377245508982, 0.6958393113342898, 0.5755627009646302, 0.595679012345679]","[0.25, NaN, 0.3888888888888889, 0.5882352941176471, 0.475]"
seven_receptor_interactions__Elastic_Net_Cox__35526439,seven_receptor_interactions,Elastic_Net_Cox,23,"{""alpha"": 0.001, ""l1_ratio"": 0.1, ""tnbc_weight"": 4}",0.5522495531062299,0.4814542483660131,4,0.5168519007361215,"[0.5939306358381503, 0.48502994011976047, 0.599713055954089, 0.5964630225080386, 0.4861111111111111]","[0.4166666666666667, NaN, 0.4444444444444444, 0.7647058823529411, 0.3]"
seven_receptor_interactions__Gradient_Boosted_Survival__56931813,seven_receptor_interactions,Gradient_Boosted_Survival,23,"{""learning_rate"": 0.03, ""max_depth"": 1, ""n_estimators"": 100, ""subsample"": 0.8, ""tnbc_weight"": 4}",0.5863108529281819,0.4455882352941176,4,0.5159495441111497,"[0.5874277456647399, 0.6002994011976048, 0.6893830703012912, 0.6069131832797428, 0.44753086419753085]","[0.3333333333333333, NaN, 0.6666666666666666, 0.38235294117647056, 0.4]"
seven__Elastic_Net_Cox__38642087,seven,Elastic_Net_Cox,9,"{""alpha"": 0.01, ""l1_ratio"": 0.1, ""tnbc_weight"": 2}",0.5893586830908255,0.4420751633986928,4,0.5157169232447592,"[0.6026011560693642, 0.5389221556886228, 0.5839311334289814, 0.6318327974276527, 0.5895061728395061]","[0.25, NaN, 0.3888888888888889, 0.5294117647058824, 0.6]"
